id,year,section,user,amphitheatre,module,seat_block,seat_row,seat_column,latitude_mean,longitude_mean,accuracy_mean,gps_variance,is_outside,sample_count,raw_gps_readings,collection_metadata,navigator_context,screen_context,network_information,battery_status,timestamp,created_at,device_info,target_label
7045,2,,,Amphi 4,Computer Architecture,Left,1.0,3.0,36.6882779,2.8661157,11.220999717712402,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:09:47.190000+00:00,2026-04-12 16:09:47.899351+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4
999,1,,,Amphi 2,Object Oriented Programming,Center,2.0,1.0,36.688338,2.8664789,33.882999420166016,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:19:50.130000+00:00,2026-04-08 09:19:51.477759+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
1072,1,,,Amphi 2,Object Oriented Programming,Center,5.0,3.0,36.68841811268256,2.86649960322462,21.224595160452253,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:14.134000+00:00,2026-04-08 09:20:16.357687+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1",Amphi 2
1443,1,,,Amphi 2,Object Oriented Programming,Center,6.0,1.0,36.6883602,2.8664962,14.24899959564209,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:09.951000+00:00,2026-04-08 09:21:11.859708+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
4443,3,,,Amphi 5,Computer and Network Security,Center,3.0,4.0,36.6883528,2.8667034,14.812999725341797,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:14:32.421000+00:00,2026-04-12 09:16:00.575427+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
2864,1,,nasro,Outside,,,,,36.6882885,2.8659536,6.396999835968018,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:11:35.011000+00:00,2026-04-08 20:48:31.834886+00:00,,Outside
7451,3,,,Amphi 8,Manual Selection,Center,2.0,3.0,36.6883391,2.866064,19.60300064086914,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:19:38.980000+00:00,2026-04-20 09:19:40.511148+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 8
1528,1,,,Amphi 2,Object Oriented Programming,Left,2.0,5.0,36.6883452,2.8664968,36.7760009765625,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:26.101000+00:00,2026-04-08 09:21:28.892926+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
2775,1,,nasro,Outside,,,,,36.6883842,2.8669036,50.29100036621094,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:03:53.947000+00:00,2026-04-08 20:48:31.831409+00:00,,Outside
6024,3,,,Amphi 3,Manual Selection,Left,5.0,1.0,36.688399136097445,2.8662531808974583,23.954796380300756,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:11:42.125000+00:00,2026-04-12 15:11:44.233680+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
3306,1,,nasro,Outside,,,,,36.6882745,2.8661146,12.142000198364258,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:49:50.923000+00:00,2026-04-08 20:50:34.552878+00:00,,Outside
1566,1,,,Amphi 2,Object Oriented Programming,Center,3.0,9.0,36.6883302,2.8664772,25.638999938964844,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:48.506000+00:00,2026-04-08 09:21:49.065244+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
3386,1,,ayoub,Amphi 6,,,,,36.68839728350029,2.86644431048371,23.77377452324859,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:26:58.998000+00:00,2026-04-12 07:28:38.684493+00:00,,Amphi 6
1895,1,,,Amphi 2,Object Oriented Programming,Center,1.0,2.0,36.6883347,2.8664716,14.180999755859377,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:23:30.810000+00:00,2026-04-08 09:23:32.567015+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
6701,2,,,Amphi 4,Computer Architecture,Center,6.0,5.0,36.6882842,2.8661113,15.20400047302246,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:06:26.111000+00:00,2026-04-12 16:06:24.551970+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4
7073,2,,,Amphi 4,Computer Architecture,Left,10.0,3.0,36.68841211096876,2.8661726071797338,17.558792401853275,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:10:01.111000+00:00,2026-04-12 16:10:01.910943+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
6052,3,,,Amphi 3,Manual Selection,Left,1.0,5.0,36.68836401719791,2.8661961651536174,23.99077538906973,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:12:59.308000+00:00,2026-04-12 15:13:00.547655+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
2815,1,,nasro,Outside,,,,,36.6883737,2.8661053,8.913000106811523,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:07:17.948000+00:00,2026-04-08 20:48:31.832942+00:00,,Outside
3417,1,,ayoub,Amphi 6,,,,,36.68835677651733,2.8665525491153416,21.559379519692214,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:27:29.994000+00:00,2026-04-12 07:28:38.685355+00:00,,Amphi 6
1695,1,,,Amphi 2,Object Oriented Programming,Right,5.0,1.0,36.6883478,2.8664886,13.253000259399414,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:22:13.622000+00:00,2026-04-08 09:22:14.501929+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",Amphi 2
1339,1,,,Amphi 2,Object Oriented Programming,Center,3.0,4.0,36.6883425,2.8664845,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:54.560000+00:00,2026-04-08 09:20:56.176804+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
2964,1,,nasro,Outside,,,,,36.6883033,2.8668315,5.691999912261963,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:19:55.016000+00:00,2026-04-08 20:48:31.838725+00:00,,Outside
2084,1,,,Amphi 2,Object Oriented Programming,Left,4.0,4.0,36.688348,2.8664917,14.404000282287598,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:24:24.523000+00:00,2026-04-08 09:24:26.792150+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
6048,3,,,Amphi 3,Manual Selection,Left,2.0,3.0,36.68838575237071,2.866292097367899,23.99999999980133,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:12:35.678000+00:00,2026-04-12 15:12:36.221363+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
885,1,,,Amphi 2,Object Oriented Programming,Right,3.0,5.0,36.6883403,2.8664937,13.074000358581545,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:44:35.422000+00:00,2026-04-08 07:44:36.136755+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
4285,1,,ayoub,Amphi 7,,,,,36.68836325156624,2.86627374033739,22.999999999914007,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:00.336000+00:00,2026-04-12 09:03:33.782247+00:00,,Amphi 7
7664,3,,,Amphi 8,Manual Selection,Center,1.0,4.0,36.6883416,2.866054,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:56:31.131000+00:00,2026-04-20 09:56:32.994991+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
2483,1,,,Amphi 2,Object Oriented Programming,Left,4.0,5.0,36.6883416,2.8664882,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:20.041000+00:00,2026-04-08 09:27:41.474853+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.7499.115 Mobile Safari/537.36",Amphi 2
429,1,,,Amphi 2,Object Oriented Programming,Center,2.0,4.0,36.688351,2.8664964,22.525999069213867,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:09.982000+00:00,2026-04-08 07:43:12.836510+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",Amphi 2
5568,3,,,Amphi 5,Computer and Network Security,Left,8.0,3.0,36.6883473,2.8666897,35.4739990234375,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:17:45.320000+00:00,2026-04-12 12:17:45.603898+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
4146,2,,,Amphi 3,Introduction to AI,Center,3.0,6.0,36.68839025854368,2.8662805775389257,11.05610362673477,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:48:44.639000+00:00,2026-04-12 08:48:45.564186+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2.1 Mobile/23C71 Safari/604.1",Amphi 3
1348,1,,,Amphi 2,Object Oriented Programming,Center,3.0,4.0,36.6883425,2.8664845,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:54.553000+00:00,2026-04-08 09:20:56.282144+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
5952,3,,,Amphi 3,Manual Selection,Center,1.0,1.0,36.68839875104319,2.866224534792195,23.42061018876141,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:08:11.320000+00:00,2026-04-12 15:08:12.385216+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
7704,3,,,Amphi 8,Manual Selection,Center,1.0,4.0,36.6883414,2.8660534,27.517000198364254,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:56:31.138000+00:00,2026-04-20 09:56:33.166618+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
1530,1,,,Amphi 2,Object Oriented Programming,Center,3.0,9.0,36.6883302,2.8664778,14.345999717712402,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:48.505000+00:00,2026-04-08 09:21:48.855499+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
607,1,,,Amphi 2,Object Oriented Programming,Center,1.0,6.0,36.6883459,2.8664983,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:31.140000+00:00,2026-04-08 07:43:33.028192+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
3009,1,,nasro,Outside,,,,,36.6883765,2.866679,8.373000144958496,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:23:39.995000+00:00,2026-04-08 20:48:31.840532+00:00,,Outside
5318,3,,,Amphi 5,Computer and Network Security,Center,9.0,5.0,36.6883536,2.8666913,13.187999725341797,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:15:32.954000+00:00,2026-04-12 12:15:32.733341+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
3299,1,,nasro,Outside,,,,,36.6883915,2.8664572,4.839000225067139,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:47:49.842000+00:00,2026-04-08 20:48:31.851736+00:00,,Outside
1301,1,,,Amphi 2,Object Oriented Programming,Right,4.0,3.0,36.6883446,2.8664883,11.112000465393066,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:39.922000+00:00,2026-04-08 09:20:44.007859+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Amphi 2
4602,3,,,Amphi 5,Computer and Network Security,Center,3.0,2.0,36.6883944,2.8666779,14.402000427246094,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:17:47.286000+00:00,2026-04-12 09:17:48.238278+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 5
4160,3,,,Amphi 6,Machine Learning,Center,3.0,3.0,36.6883196,2.8664462,14.156000137329102,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:56:34.668000+00:00,2026-04-12 08:56:37.771651+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 6
7593,3,,,Amphi 8,Manual Selection,Center,1.0,4.0,36.6883459,2.8660679,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:55:52.811000+00:00,2026-04-20 09:55:55.903607+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
2853,1,,nasro,Outside,,,,,36.6882627,2.8660418,6.381999969482422,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:10:39.779000+00:00,2026-04-08 20:48:31.834466+00:00,,Outside
2818,1,,nasro,Outside,,,,,36.6884117,2.8661127,5.646999835968018,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:07:32.980000+00:00,2026-04-08 20:48:31.833053+00:00,,Outside
2929,1,,nasro,Outside,,,,,36.6882668,2.866594,5.0229997634887695,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:17:00.025000+00:00,2026-04-08 20:48:31.837399+00:00,,Outside
3039,1,,nasro,Outside,,,,,36.6883468,2.8666493,6.377999782562256,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:26:09.370000+00:00,2026-04-08 20:48:31.841682+00:00,,Outside
1363,1,,,Amphi 2,Object Oriented Programming,Center,3.0,4.0,36.6883425,2.8664845,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:54.561000+00:00,2026-04-08 09:20:56.282276+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
5969,3,,,Amphi 3,Manual Selection,Center,4.0,5.0,36.68838023140095,2.8662164375705568,18.589772625748385,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:08:49.147000+00:00,2026-04-12 15:08:50.141779+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
6732,2,,,Amphi 4,Computer Architecture,Center,6.0,5.0,36.6882888,2.8661305,15.062000274658203,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:06:53.452000+00:00,2026-04-12 16:06:54.166902+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4
3274,1,,nasro,Outside,,,,,36.6884161,2.8665799,4.652999877929688,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:45:44.111000+00:00,2026-04-08 20:48:31.850798+00:00,,Outside
6453,3,,,Amphi 1,Manual Selection,Center,4.0,9.0,36.6883294889953,2.866672299686006,30.490338495960582,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:49:25.479000+00:00,2026-04-12 15:49:26.442111+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 1
1192,1,,,Amphi 2,Object Oriented Programming,Center,1.0,9.0,36.68836197020693,2.866611418684785,23.057338354849577,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:30.973000+00:00,2026-04-08 09:20:31.982212+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",Amphi 2
2052,1,,,Amphi 2,Object Oriented Programming,Center,1.0,7.0,36.688415484944194,2.866504177200742,23.9497642323889,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:23:44.889000+00:00,2026-04-08 09:23:45.884810+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",Amphi 2
4557,3,,,Amphi 5,Computer and Network Security,Center,3.0,2.0,36.6883941,2.8666742,24.09199905395508,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:17:47.285000+00:00,2026-04-12 09:17:48.148621+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 5
987,1,,,Amphi 2,Object Oriented Programming,Center,2.0,1.0,36.6883429,2.8664847,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:19:50.121000+00:00,2026-04-08 09:19:51.382516+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
4338,1,,ayoub,Amphi 7,,,,,36.68836920779159,2.866344398100544,22.99998936847628,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:53.783000+00:00,2026-04-12 09:03:33.783742+00:00,,Amphi 7
4717,1,,,Amphi 1,Introduction to Linux,Center,3.0,6.0,36.6884248,2.8666647,48.20500183105469,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:25:24.262000+00:00,2026-04-12 09:25:26.505441+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",Amphi 1
1178,1,,,Amphi 2,Object Oriented Programming,Center,2.0,7.0,36.68842580734522,2.866491434070799,24.99339824105921,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:28.704000+00:00,2026-04-08 09:20:29.923206+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",Amphi 2
6210,3,,,Amphi 1,Manual Selection,Center,10.0,5.0,36.68832172442903,2.866783249229929,25.860395585984868,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:47:04.036000+00:00,2026-04-12 15:47:05.648878+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 1
2252,1,,,Amphi 2,Object Oriented Programming,Center,3.0,5.0,36.6883424,2.8664844,21.863000869750977,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:14.342000+00:00,2026-04-08 09:26:14.522373+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
486,1,,,Amphi 2,Object Oriented Programming,Left,4.0,5.0,36.68840880643509,2.8665151441339702,15.670997412562864,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:14.705000+00:00,2026-04-08 07:43:15.717589+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",Amphi 2
3455,1,,ayoub,Amphi 6,,,,,36.688392232864246,2.866502053784496,19.99999469765092,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:28:07.993000+00:00,2026-04-12 07:28:38.686468+00:00,,Amphi 6
5750,3,,,Amphi 5,Computer and Network Security,Right,7.0,3.0,36.6883486,2.866689,30.964000701904297,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:20:55.299000+00:00,2026-04-12 12:20:54.744573+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
5940,3,,,Amphi 3,Manual Selection,Center,1.0,5.0,36.68837183910381,2.866218765915084,18.24866798248242,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:07:45.984000+00:00,2026-04-12 15:07:47.096128+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
6572,2,,,Amphi 4,Computer Architecture,Right,3.0,3.0,36.68839254833338,2.8661794643218976,23.999999993139863,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:04:24.388000+00:00,2026-04-12 16:04:25.105520+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
3889,3,,,Amphi 6,Machine Learning,Left,5.0,5.0,36.6883257,2.8664658,13.706000328063965,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:27:17.596000+00:00,2026-04-12 08:27:17.936607+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.178 Safari/537.36",Amphi 6
5937,3,,,Amphi 3,Manual Selection,Center,1.0,9.0,36.68838861090615,2.8662256784531084,18.278599475843617,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:07:18.020000+00:00,2026-04-12 15:07:18.952822+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
7382,3,,,Lab 8,Campus-wide Data,,,,36.68836548410741,2.867097415399113,5.227525352615149,0.0,True,1,[],{},{},{},{},{},2026-04-15 13:11:36.694000+00:00,2026-04-15 13:11:37.532074+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 8
6084,3,,,Amphi 3 door 1 ,Campus-wide Data,,,,36.68840027702689,2.866554903360755,24.999994166649117,0.0,True,1,[],{},{},{},{},{},2026-04-12 15:17:13.084000+00:00,2026-04-12 15:17:14.128728+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Outside
